date,year,quarter,market,group,tariff,tou,regulated,incumbent,consumer,smartmeter
2015 Q3,2015,3,IBERDROLA,ENDESA,2.0NA-DHA,1,false,0,17691,0.45
2015 Q3,2015,3,IBERDROLA,ENDESA,2.0A,0,false,0,354088,0.45
2015 Q3,2015,3,IBERDROLA,ENDESA,2.1A,0,false,0,16653,0.45
2015 Q3,2015,3,IBERDROLA,ENDESA,2.1DHA,1,false,0,3285,0.45
2015 Q3,2015,3,IBERDROLA,EDP,2.0A,0,false,0,231453,0.45
2015 Q3,2015,3,IBERDROLA,EDP,2.0NA-DHA,1,false,0,4165,0.45
2015 Q3,2015,3,IBERDROLA,EDP,2.1A,0,false,0,2661,0.45
2015 Q3,2015,3,IBERDROLA,EDP,2.1DHA,1,false,0,395,0.45
2015 Q3,2015,3,IBERDROLA,OTHERS,2.0A,0,false,0,138039,0.45
2015 Q3,2015,3,IBERDROLA,OTHERS,2.0NA-DHA,1,false,0,33969,0.45
2015 Q3,2015,3,IBERDROLA,OTHERS,2.1A,0,false,0,19150,0.45
2015 Q3,2015,3,IBERDROLA,OTHERS,2.1DHA,1,false,0,7434,0.45
2015 Q3,2015,3,IBERDROLA,NATURGY,2.0A,0,false,0,511914,0.45
2015 Q3,2015,3,IBERDROLA,NATURGY,2.0NA-DHA,1,false,0,19050,0.45
2015 Q3,2015,3,IBERDROLA,NATURGY,2.1A,0,false,0,31639,0.45
2015 Q3,2015,3,IBERDROLA,NATURGY,2.1DHA,1,false,0,6801,0.45
2015 Q3,2015,3,IBERDROLA,REPSOL,2.0A,0,false,0,28677,0.45
2015 Q3,2015,3,IBERDROLA,REPSOL,2.0NA-DHA,1,false,0,29365,0.45
2015 Q3,2015,3,IBERDROLA,REPSOL,2.1A,0,false,0,3644,0.45
2015 Q3,2015,3,IBERDROLA,REPSOL,2.1DHA,1,false,0,1554,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.0A,0,true,1,3856065,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.0NA-DHA,1,true,1,145720,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.1A,0,true,1,597,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,94,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,43047,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.0A,0,false,1,4523232,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.0NA-DHA,1,false,1,292936,0.45
2015 Q3,2015,3,IBERDROLA,IBERDROLA,2.1A,0,false,1,174146,0.45
2015 Q3,2015,3,NATURGY,OTHERS,2.0A,0,false,0,28966,0.436666667
2015 Q3,2015,3,NATURGY,OTHERS,2.1A,0,false,0,4485,0.436666667
2015 Q3,2015,3,NATURGY,ENDESA,2.0A,0,false,0,133438,0.436666667
2015 Q3,2015,3,NATURGY,ENDESA,2.0NA-DHA,1,false,0,12692,0.436666667
2015 Q3,2015,3,NATURGY,ENDESA,2.1A,0,false,0,7550,0.436666667
2015 Q3,2015,3,NATURGY,ENDESA,2.1DHA,1,false,0,2134,0.436666667
2015 Q3,2015,3,NATURGY,EDP,2.0A,0,false,0,23339,0.436666667
2015 Q3,2015,3,NATURGY,EDP,2.1A,0,false,0,343,0.436666667
2015 Q3,2015,3,NATURGY,EDP,2.0NA-DHA,1,false,0,1143,0.436666667
2015 Q3,2015,3,NATURGY,EDP,2.1DHA,1,false,0,74,0.436666667
2015 Q3,2015,3,NATURGY,OTHERS,2.1DHA,1,false,0,2184,0.436666667
2015 Q3,2015,3,NATURGY,OTHERS,2.0NA-DHA,1,false,0,8690,0.436666667
2015 Q3,2015,3,NATURGY,NATURGY,2.0A,0,false,1,646426,0.436666667
2015 Q3,2015,3,NATURGY,NATURGY,2.0NA-DHA,1,false,1,55731,0.436666667
2015 Q3,2015,3,NATURGY,NATURGY,2.1A,0,false,1,48665,0.436666667
2015 Q3,2015,3,NATURGY,NATURGY,2.1DHA,1,false,1,19524,0.436666667
2015 Q3,2015,3,NATURGY,REPSOL,2.0A,0,false,0,10486,0.436666667
2015 Q3,2015,3,NATURGY,REPSOL,2.0NA-DHA,1,false,0,12613,0.436666667
2015 Q3,2015,3,NATURGY,REPSOL,2.1DHA,1,false,0,506,0.436666667
2015 Q3,2015,3,NATURGY,REPSOL,2.1A,0,false,0,904,0.436666667
2015 Q3,2015,3,NATURGY,NATURGY,2.0A,0,true,1,2099496,0.436666667
2015 Q3,2015,3,NATURGY,NATURGY,2.0NA-DHA,1,true,1,235315,0.436666667
2015 Q3,2015,3,NATURGY,NATURGY,2.1A,0,true,1,3275,0.436666667
2015 Q3,2015,3,NATURGY,NATURGY,2.1DHA,1,true,1,461,0.436666667
2015 Q3,2015,3,NATURGY,IBERDROLA,2.0A,0,false,0,189370,0.436666667
2015 Q3,2015,3,NATURGY,IBERDROLA,2.0NA-DHA,1,false,0,27568,0.436666667
2015 Q3,2015,3,NATURGY,IBERDROLA,2.1DHA,1,false,0,4434,0.436666667
2015 Q3,2015,3,NATURGY,IBERDROLA,2.1A,0,false,0,10825,0.436666667
2015 Q3,2015,3,REPSOL,ENDESA,2.0A,0,false,0,27106,0.905943333
2015 Q3,2015,3,REPSOL,ENDESA,2.0NA-DHA,1,false,0,2624,0.905943333
2015 Q3,2015,3,REPSOL,ENDESA,2.1A,0,false,0,1088,0.905943333
2015 Q3,2015,3,REPSOL,ENDESA,2.1DHA,1,false,0,313,0.905943333
2015 Q3,2015,3,REPSOL,EDP,2.0A,0,false,0,56615,0.905943333
2015 Q3,2015,3,REPSOL,EDP,2.0NA-DHA,1,false,0,2301,0.905943333
2015 Q3,2015,3,REPSOL,EDP,2.1A,0,false,0,750,0.905943333
2015 Q3,2015,3,REPSOL,EDP,2.1DHA,1,false,0,330,0.905943333
2015 Q3,2015,3,REPSOL,OTHERS,2.0A,0,false,0,10389,0.905943333
2015 Q3,2015,3,REPSOL,OTHERS,2.0NA-DHA,1,false,0,2505,0.905943333
2015 Q3,2015,3,REPSOL,OTHERS,2.1A,0,false,0,1189,0.905943333
2015 Q3,2015,3,REPSOL,OTHERS,2.1DHA,1,false,0,824,0.905943333
2015 Q3,2015,3,REPSOL,NATURGY,2.0A,0,false,0,33653,0.905943333
2015 Q3,2015,3,REPSOL,NATURGY,2.0NA-DHA,1,false,0,2813,0.905943333
2015 Q3,2015,3,REPSOL,NATURGY,2.1A,0,false,0,1702,0.905943333
2015 Q3,2015,3,REPSOL,NATURGY,2.1DHA,1,false,0,497,0.905943333
2015 Q3,2015,3,REPSOL,REPSOL,2.0A,0,false,1,138754,0.905943333
2015 Q3,2015,3,REPSOL,REPSOL,2.0NA-DHA,1,false,1,44263,0.905943333
2015 Q3,2015,3,REPSOL,REPSOL,2.1A,0,false,1,4742,0.905943333
2015 Q3,2015,3,REPSOL,REPSOL,2.1DHA,1,false,1,1933,0.905943333
2015 Q3,2015,3,REPSOL,REPSOL,2.0A,0,true,1,224947,0.905943333
2015 Q3,2015,3,REPSOL,REPSOL,2.0NA-DHA,1,true,1,17234,0.905943333
2015 Q3,2015,3,REPSOL,REPSOL,2.1A,0,true,1,581,0.905943333
2015 Q3,2015,3,REPSOL,REPSOL,2.1DHA,1,true,1,128,0.905943333
2015 Q3,2015,3,REPSOL,IBERDROLA,2.0A,0,false,0,37417,0.905943333
2015 Q3,2015,3,REPSOL,IBERDROLA,2.0NA-DHA,1,false,0,5132,0.905943333
2015 Q3,2015,3,REPSOL,IBERDROLA,2.1A,0,false,0,1998,0.905943333
2015 Q3,2015,3,REPSOL,IBERDROLA,2.1DHA,1,false,0,664,0.905943333
2015 Q3,2015,3,EDP,OTHERS,2.1DHA,1,false,0,316,0.403333333
2015 Q3,2015,3,EDP,ENDESA,2.0A,0,false,0,7475,0.403333333
2015 Q3,2015,3,EDP,ENDESA,2.0NA-DHA,1,false,0,553,0.403333333
2015 Q3,2015,3,EDP,ENDESA,2.1A,0,false,0,500,0.403333333
2015 Q3,2015,3,EDP,ENDESA,2.1DHA,1,false,0,72,0.403333333
2015 Q3,2015,3,EDP,EDP,2.0A,0,false,1,335539,0.403333333
2015 Q3,2015,3,EDP,EDP,2.0NA-DHA,1,false,1,15841,0.403333333
2015 Q3,2015,3,EDP,EDP,2.1A,0,false,1,12882,0.403333333
2015 Q3,2015,3,EDP,EDP,2.1DHA,1,false,1,1858,0.403333333
2015 Q3,2015,3,EDP,OTHERS,2.0A,0,false,0,2693,0.403333333
2015 Q3,2015,3,EDP,OTHERS,2.1A,0,false,0,1065,0.403333333
2015 Q3,2015,3,EDP,OTHERS,2.0NA-DHA,1,false,0,620,0.403333333
2015 Q3,2015,3,EDP,NATURGY,2.0A,0,false,0,20675,0.403333333
2015 Q3,2015,3,EDP,NATURGY,2.0NA-DHA,1,false,0,1212,0.403333333
2015 Q3,2015,3,EDP,NATURGY,2.1A,0,false,0,982,0.403333333
2015 Q3,2015,3,EDP,NATURGY,2.1DHA,1,false,0,201,0.403333333
2015 Q3,2015,3,EDP,REPSOL,2.0A,0,false,0,817,0.403333333
2015 Q3,2015,3,EDP,REPSOL,2.0NA-DHA,1,false,0,726,0.403333333
2015 Q3,2015,3,EDP,REPSOL,2.1A,0,false,0,123,0.403333333
2015 Q3,2015,3,EDP,REPSOL,2.1DHA,1,false,0,76,0.403333333
2015 Q3,2015,3,EDP,EDP,2.0A,0,true,1,192332,0.403333333
2015 Q3,2015,3,EDP,EDP,2.0NA-DHA,1,true,1,19289,0.403333333
2015 Q3,2015,3,EDP,EDP,2.1A,0,true,1,371,0.403333333
2015 Q3,2015,3,EDP,EDP,2.1DHA,1,true,1,57,0.403333333
2015 Q3,2015,3,EDP,IBERDROLA,2.0A,0,false,0,19519,0.403333333
2015 Q3,2015,3,EDP,IBERDROLA,2.0NA-DHA,1,false,0,1509,0.403333333
2015 Q3,2015,3,EDP,IBERDROLA,2.1A,0,false,0,1408,0.403333333
2015 Q3,2015,3,EDP,IBERDROLA,2.1DHA,1,false,0,450,0.403333333
2015 Q3,2015,3,ENDESA,ENDESA,2.0A,0,false,1,3441088,0.42
2015 Q3,2015,3,ENDESA,ENDESA,2.0NA-DHA,1,false,1,188841,0.42
2015 Q3,2015,3,ENDESA,ENDESA,2.1A,0,false,1,168791,0.42
2015 Q3,2015,3,ENDESA,ENDESA,2.1DHA,1,false,1,33724,0.42
2015 Q3,2015,3,ENDESA,EDP,2.0A,0,false,0,39807,0.42
2015 Q3,2015,3,ENDESA,EDP,2.0NA-DHA,1,false,0,762,0.42
2015 Q3,2015,3,ENDESA,EDP,2.1A,0,false,0,555,0.42
2015 Q3,2015,3,ENDESA,EDP,2.1DHA,1,false,0,110,0.42
2015 Q3,2015,3,ENDESA,OTHERS,2.0A,0,false,0,122909,0.42
2015 Q3,2015,3,ENDESA,OTHERS,2.0NA-DHA,1,false,0,21165,0.42
2015 Q3,2015,3,ENDESA,OTHERS,2.1A,0,false,0,19358,0.42
2015 Q3,2015,3,ENDESA,OTHERS,2.1DHA,1,false,0,5798,0.42
2015 Q3,2015,3,ENDESA,NATURGY,2.0A,0,false,0,562353,0.42
2015 Q3,2015,3,ENDESA,NATURGY,2.0NA-DHA,1,false,0,17824,0.42
2015 Q3,2015,3,ENDESA,NATURGY,2.1A,0,false,0,33589,0.42
2015 Q3,2015,3,ENDESA,NATURGY,2.1DHA,1,false,0,6384,0.42
2015 Q3,2015,3,ENDESA,REPSOL,2.0A,0,false,0,42409,0.42
2015 Q3,2015,3,ENDESA,REPSOL,2.0NA-DHA,1,false,0,43943,0.42
2015 Q3,2015,3,ENDESA,REPSOL,2.1A,0,false,0,2435,0.42
2015 Q3,2015,3,ENDESA,REPSOL,2.1DHA,1,false,0,1495,0.42
2015 Q3,2015,3,ENDESA,ENDESA,2.0A,0,true,1,5924923,0.42
2015 Q3,2015,3,ENDESA,ENDESA,2.0NA-DHA,1,true,1,206609,0.42
2015 Q3,2015,3,ENDESA,ENDESA,2.1A,0,true,1,48650,0.42
2015 Q3,2015,3,ENDESA,ENDESA,2.1DHA,1,true,1,5666,0.42
2015 Q3,2015,3,ENDESA,IBERDROLA,2.0A,0,false,0,537842,0.42
2015 Q3,2015,3,ENDESA,IBERDROLA,2.0NA-DHA,1,false,0,34053,0.42
2015 Q3,2015,3,ENDESA,IBERDROLA,2.1A,0,false,0,31773,0.42
2015 Q3,2015,3,ENDESA,IBERDROLA,2.1DHA,1,false,0,5210,0.42
2015 Q4,2015,4,IBERDROLA,ENDESA,2.0NA-DHA,1,false,0,22883,0.503333333
2015 Q4,2015,4,IBERDROLA,ENDESA,2.0A,0,false,0,365777,0.503333333
2015 Q4,2015,4,IBERDROLA,ENDESA,2.1A,0,false,0,17088,0.503333333
2015 Q4,2015,4,IBERDROLA,ENDESA,2.1DHA,1,false,0,3454,0.503333333
2015 Q4,2015,4,IBERDROLA,EDP,2.0A,0,false,0,236976,0.503333333
2015 Q4,2015,4,IBERDROLA,EDP,2.0NA-DHA,1,false,0,5274,0.503333333
2015 Q4,2015,4,IBERDROLA,EDP,2.1A,0,false,0,2576,0.503333333
2015 Q4,2015,4,IBERDROLA,EDP,2.1DHA,1,false,0,393,0.503333333
2015 Q4,2015,4,IBERDROLA,OTHERS,2.0A,0,false,0,133146,0.503333333
2015 Q4,2015,4,IBERDROLA,OTHERS,2.0NA-DHA,1,false,0,41258,0.503333333
2015 Q4,2015,4,IBERDROLA,OTHERS,2.1A,0,false,0,20225,0.503333333
2015 Q4,2015,4,IBERDROLA,OTHERS,2.1DHA,1,false,0,8041,0.503333333
2015 Q4,2015,4,IBERDROLA,NATURGY,2.0A,0,false,0,507436,0.503333333
2015 Q4,2015,4,IBERDROLA,NATURGY,2.0NA-DHA,1,false,0,19913,0.503333333
2015 Q4,2015,4,IBERDROLA,NATURGY,2.1A,0,false,0,31582,0.503333333
2015 Q4,2015,4,IBERDROLA,NATURGY,2.1DHA,1,false,0,6771,0.503333333
2015 Q4,2015,4,IBERDROLA,REPSOL,2.0A,0,false,0,27255,0.503333333
2015 Q4,2015,4,IBERDROLA,REPSOL,2.0NA-DHA,1,false,0,30675,0.503333333
2015 Q4,2015,4,IBERDROLA,REPSOL,2.1A,0,false,0,3077,0.503333333
2015 Q4,2015,4,IBERDROLA,REPSOL,2.1DHA,1,false,0,1357,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.0A,0,true,1,3774172,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.0NA-DHA,1,true,1,144368,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.1A,0,true,1,555,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,80,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,42359,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.0A,0,false,1,4565203,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.0NA-DHA,1,false,1,323267,0.503333333
2015 Q4,2015,4,IBERDROLA,IBERDROLA,2.1A,0,false,1,171776,0.503333333
2015 Q4,2015,4,NATURGY,OTHERS,2.0A,0,false,0,27211,0.493333333
2015 Q4,2015,4,NATURGY,OTHERS,2.1DHA,1,false,0,2380,0.493333333
2015 Q4,2015,4,NATURGY,ENDESA,2.0A,0,false,0,136700,0.493333333
2015 Q4,2015,4,NATURGY,ENDESA,2.0NA-DHA,1,false,0,14788,0.493333333
2015 Q4,2015,4,NATURGY,ENDESA,2.1A,0,false,0,7412,0.493333333
2015 Q4,2015,4,NATURGY,ENDESA,2.1DHA,1,false,0,2153,0.493333333
2015 Q4,2015,4,NATURGY,EDP,2.0A,0,false,0,24318,0.493333333
2015 Q4,2015,4,NATURGY,EDP,2.1A,0,false,0,378,0.493333333
2015 Q4,2015,4,NATURGY,EDP,2.0NA-DHA,1,false,0,1343,0.493333333
2015 Q4,2015,4,NATURGY,EDP,2.1DHA,1,false,0,75,0.493333333
2015 Q4,2015,4,NATURGY,OTHERS,2.0NA-DHA,1,false,0,11512,0.493333333
2015 Q4,2015,4,NATURGY,OTHERS,2.1A,0,false,0,4647,0.493333333
2015 Q4,2015,4,NATURGY,NATURGY,2.0A,0,false,1,653649,0.493333333
2015 Q4,2015,4,NATURGY,NATURGY,2.0NA-DHA,1,false,1,58049,0.493333333
2015 Q4,2015,4,NATURGY,NATURGY,2.1A,0,false,1,48079,0.493333333
2015 Q4,2015,4,NATURGY,NATURGY,2.1DHA,1,false,1,18767,0.493333333
2015 Q4,2015,4,NATURGY,REPSOL,2.0A,0,false,0,9859,0.493333333
2015 Q4,2015,4,NATURGY,REPSOL,2.0NA-DHA,1,false,0,13009,0.493333333
2015 Q4,2015,4,NATURGY,REPSOL,2.1A,0,false,0,735,0.493333333
2015 Q4,2015,4,NATURGY,REPSOL,2.1DHA,1,false,0,453,0.493333333
2015 Q4,2015,4,NATURGY,NATURGY,2.0A,0,true,1,2075621,0.493333333
2015 Q4,2015,4,NATURGY,NATURGY,2.0NA-DHA,1,true,1,234444,0.493333333
2015 Q4,2015,4,NATURGY,NATURGY,2.1A,0,true,1,2975,0.493333333
2015 Q4,2015,4,NATURGY,NATURGY,2.1DHA,1,true,1,422,0.493333333
2015 Q4,2015,4,NATURGY,IBERDROLA,2.0A,0,false,0,198746,0.493333333
2015 Q4,2015,4,NATURGY,IBERDROLA,2.0NA-DHA,1,false,0,30420,0.493333333
2015 Q4,2015,4,NATURGY,IBERDROLA,2.1DHA,1,false,0,4644,0.493333333
2015 Q4,2015,4,NATURGY,IBERDROLA,2.1A,0,false,0,11075,0.493333333
2015 Q4,2015,4,REPSOL,ENDESA,2.0A,0,false,0,26222,0.925043333
2015 Q4,2015,4,REPSOL,ENDESA,2.0NA-DHA,1,false,0,2880,0.925043333
2015 Q4,2015,4,REPSOL,ENDESA,2.1A,0,false,0,1071,0.925043333
2015 Q4,2015,4,REPSOL,ENDESA,2.1DHA,1,false,0,314,0.925043333
2015 Q4,2015,4,REPSOL,EDP,2.0A,0,false,0,57727,0.925043333
2015 Q4,2015,4,REPSOL,EDP,2.0NA-DHA,1,false,0,2600,0.925043333
2015 Q4,2015,4,REPSOL,EDP,2.1A,0,false,0,719,0.925043333
2015 Q4,2015,4,REPSOL,EDP,2.1DHA,1,false,0,326,0.925043333
2015 Q4,2015,4,REPSOL,OTHERS,2.0A,0,false,0,11192,0.925043333
2015 Q4,2015,4,REPSOL,OTHERS,2.0NA-DHA,1,false,0,3403,0.925043333
2015 Q4,2015,4,REPSOL,OTHERS,2.1A,0,false,0,1303,0.925043333
2015 Q4,2015,4,REPSOL,OTHERS,2.1DHA,1,false,0,922,0.925043333
2015 Q4,2015,4,REPSOL,NATURGY,2.0A,0,false,0,33437,0.925043333
2015 Q4,2015,4,REPSOL,NATURGY,2.0NA-DHA,1,false,0,2972,0.925043333
2015 Q4,2015,4,REPSOL,NATURGY,2.1A,0,false,0,1656,0.925043333
2015 Q4,2015,4,REPSOL,NATURGY,2.1DHA,1,false,0,529,0.925043333
2015 Q4,2015,4,REPSOL,REPSOL,2.0A,0,false,1,136950,0.925043333
2015 Q4,2015,4,REPSOL,REPSOL,2.0NA-DHA,1,false,1,49298,0.925043333
2015 Q4,2015,4,REPSOL,REPSOL,2.1A,0,false,1,4567,0.925043333
2015 Q4,2015,4,REPSOL,REPSOL,2.1DHA,1,false,1,1891,0.925043333
2015 Q4,2015,4,REPSOL,REPSOL,2.0A,0,true,1,219111,0.925043333
2015 Q4,2015,4,REPSOL,REPSOL,2.0NA-DHA,1,true,1,16850,0.925043333
2015 Q4,2015,4,REPSOL,REPSOL,2.1A,0,true,1,529,0.925043333
2015 Q4,2015,4,REPSOL,REPSOL,2.1DHA,1,true,1,106,0.925043333
2015 Q4,2015,4,REPSOL,IBERDROLA,2.0A,0,false,0,38128,0.925043333
2015 Q4,2015,4,REPSOL,IBERDROLA,2.0NA-DHA,1,false,0,5722,0.925043333
2015 Q4,2015,4,REPSOL,IBERDROLA,2.1A,0,false,0,1909,0.925043333
2015 Q4,2015,4,REPSOL,IBERDROLA,2.1DHA,1,false,0,704,0.925043333
2015 Q4,2015,4,EDP,OTHERS,2.1DHA,1,false,0,331,0.5
2015 Q4,2015,4,EDP,ENDESA,2.0A,0,false,0,7026,0.5
2015 Q4,2015,4,EDP,ENDESA,2.0NA-DHA,1,false,0,579,0.5
2015 Q4,2015,4,EDP,ENDESA,2.1A,0,false,0,537,0.5
2015 Q4,2015,4,EDP,ENDESA,2.1DHA,1,false,0,191,0.5
2015 Q4,2015,4,EDP,EDP,2.0A,0,false,1,338490,0.5
2015 Q4,2015,4,EDP,EDP,2.0NA-DHA,1,false,1,16804,0.5
2015 Q4,2015,4,EDP,EDP,2.1A,0,false,1,12743,0.5
2015 Q4,2015,4,EDP,EDP,2.1DHA,1,false,1,1841,0.5
2015 Q4,2015,4,EDP,OTHERS,2.0A,0,false,0,2772,0.5
2015 Q4,2015,4,EDP,OTHERS,2.1A,0,false,0,1138,0.5
2015 Q4,2015,4,EDP,OTHERS,2.0NA-DHA,1,false,0,784,0.5
2015 Q4,2015,4,EDP,NATURGY,2.0A,0,false,0,20192,0.5
2015 Q4,2015,4,EDP,NATURGY,2.1A,0,false,0,984,0.5
2015 Q4,2015,4,EDP,NATURGY,2.0NA-DHA,1,false,0,1156,0.5
2015 Q4,2015,4,EDP,NATURGY,2.1DHA,1,false,0,242,0.5
2015 Q4,2015,4,EDP,REPSOL,2.0A,0,false,0,789,0.5
2015 Q4,2015,4,EDP,REPSOL,2.0NA-DHA,1,false,0,895,0.5
2015 Q4,2015,4,EDP,REPSOL,2.1A,0,false,0,110,0.5
2015 Q4,2015,4,EDP,REPSOL,2.1DHA,1,false,0,55,0.5
2015 Q4,2015,4,EDP,EDP,2.0A,0,true,1,189691,0.5
2015 Q4,2015,4,EDP,EDP,2.0NA-DHA,1,true,1,18608,0.5
2015 Q4,2015,4,EDP,EDP,2.1A,0,true,1,392,0.5
2015 Q4,2015,4,EDP,EDP,2.1DHA,1,true,1,58,0.5
2015 Q4,2015,4,EDP,IBERDROLA,2.0A,0,false,0,19971,0.5
2015 Q4,2015,4,EDP,IBERDROLA,2.0NA-DHA,1,false,0,1608,0.5
2015 Q4,2015,4,EDP,IBERDROLA,2.1A,0,false,0,1406,0.5
2015 Q4,2015,4,EDP,IBERDROLA,2.1DHA,1,false,0,325,0.5
2015 Q4,2015,4,ENDESA,ENDESA,2.0A,0,false,1,3479310,0.47
2015 Q4,2015,4,ENDESA,ENDESA,2.0NA-DHA,1,false,1,269718,0.47
2015 Q4,2015,4,ENDESA,ENDESA,2.1A,0,false,1,166903,0.47
2015 Q4,2015,4,ENDESA,ENDESA,2.1DHA,1,false,1,33942,0.47
2015 Q4,2015,4,ENDESA,EDP,2.0A,0,false,0,44048,0.47
2015 Q4,2015,4,ENDESA,EDP,2.0NA-DHA,1,false,0,1084,0.47
2015 Q4,2015,4,ENDESA,EDP,2.1A,0,false,0,649,0.47
2015 Q4,2015,4,ENDESA,EDP,2.1DHA,1,false,0,110,0.47
2015 Q4,2015,4,ENDESA,OTHERS,2.0A,0,false,0,130764,0.47
2015 Q4,2015,4,ENDESA,OTHERS,2.0NA-DHA,1,false,0,27051,0.47
2015 Q4,2015,4,ENDESA,OTHERS,2.1A,0,false,0,20651,0.47
2015 Q4,2015,4,ENDESA,OTHERS,2.1DHA,1,false,0,6440,0.47
2015 Q4,2015,4,ENDESA,NATURGY,2.0A,0,false,0,558873,0.47
2015 Q4,2015,4,ENDESA,NATURGY,2.0NA-DHA,1,false,0,18936,0.47
2015 Q4,2015,4,ENDESA,NATURGY,2.1A,0,false,0,33625,0.47
2015 Q4,2015,4,ENDESA,NATURGY,2.1DHA,1,false,0,6570,0.47
2015 Q4,2015,4,ENDESA,REPSOL,2.0A,0,false,0,39968,0.47
2015 Q4,2015,4,ENDESA,REPSOL,2.0NA-DHA,1,false,0,47008,0.47
2015 Q4,2015,4,ENDESA,REPSOL,2.1A,0,false,0,2063,0.47
2015 Q4,2015,4,ENDESA,REPSOL,2.1DHA,1,false,0,1422,0.47
2015 Q4,2015,4,ENDESA,ENDESA,2.0A,0,true,1,5784901,0.47
2015 Q4,2015,4,ENDESA,ENDESA,2.0NA-DHA,1,true,1,202980,0.47
2015 Q4,2015,4,ENDESA,ENDESA,2.1A,0,true,1,46780,0.47
2015 Q4,2015,4,ENDESA,ENDESA,2.1DHA,1,true,1,5452,0.47
2015 Q4,2015,4,ENDESA,IBERDROLA,2.0A,0,false,0,544686,0.47
2015 Q4,2015,4,ENDESA,IBERDROLA,2.0NA-DHA,1,false,0,38404,0.47
2015 Q4,2015,4,ENDESA,IBERDROLA,2.1A,0,false,0,32196,0.47
2015 Q4,2015,4,ENDESA,IBERDROLA,2.1DHA,1,false,0,5607,0.47
2016 Q1,2016,1,IBERDROLA,OTHERS,2.1A,0,false,0,21554,0.56
2016 Q1,2016,1,IBERDROLA,OTHERS,2.0A,0,false,0,145127,0.56
2016 Q1,2016,1,IBERDROLA,ENDESA,2.0NA-DHA,1,false,0,26432,0.56
2016 Q1,2016,1,IBERDROLA,ENDESA,2.0A,0,false,0,365751,0.56
2016 Q1,2016,1,IBERDROLA,ENDESA,2.1A,0,false,0,16408,0.56
2016 Q1,2016,1,IBERDROLA,ENDESA,2.1DHA,1,false,0,3400,0.56
2016 Q1,2016,1,IBERDROLA,EDP,2.0A,0,false,0,243815,0.56
2016 Q1,2016,1,IBERDROLA,EDP,2.0NA-DHA,1,false,0,6234,0.56
2016 Q1,2016,1,IBERDROLA,EDP,2.1A,0,false,0,2561,0.56
2016 Q1,2016,1,IBERDROLA,EDP,2.1DHA,1,false,0,393,0.56
2016 Q1,2016,1,IBERDROLA,OTHERS,2.0NA-DHA,1,false,0,47767,0.56
2016 Q1,2016,1,IBERDROLA,OTHERS,2.1DHA,1,false,0,8504,0.56
2016 Q1,2016,1,IBERDROLA,NATURGY,2.0A,0,false,0,506817,0.56
2016 Q1,2016,1,IBERDROLA,NATURGY,2.0NA-DHA,1,false,0,20950,0.56
2016 Q1,2016,1,IBERDROLA,NATURGY,2.1A,0,false,0,32085,0.56
2016 Q1,2016,1,IBERDROLA,NATURGY,2.1DHA,1,false,0,6950,0.56
2016 Q1,2016,1,IBERDROLA,REPSOL,2.0A,0,false,0,24684,0.56
2016 Q1,2016,1,IBERDROLA,REPSOL,2.0NA-DHA,1,false,0,31648,0.56
2016 Q1,2016,1,IBERDROLA,REPSOL,2.1A,0,false,0,2580,0.56
2016 Q1,2016,1,IBERDROLA,REPSOL,2.1DHA,1,false,0,1158,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.0A,0,true,1,3708674,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.0NA-DHA,1,true,1,143889,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.1A,0,true,1,529,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,84,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41850,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.0A,0,false,1,4574956,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.0NA-DHA,1,false,1,361509,0.56
2016 Q1,2016,1,IBERDROLA,IBERDROLA,2.1A,0,false,1,169583,0.56
2016 Q1,2016,1,NATURGY,OTHERS,2.1A,0,false,0,4895,0.546666667
2016 Q1,2016,1,NATURGY,OTHERS,2.0A,0,false,0,30341,0.546666667
2016 Q1,2016,1,NATURGY,OTHERS,2.1DHA,1,false,0,2587,0.546666667
